shots,shots_against,goals,goals_against,saves,assists,score,mvp,shooting_percentage,bpm,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_stolen_big,amount_collected_small,amount_stolen_small,count_collected_big,count_stolen_big,count_collected_small,count_stolen_small,amount_overfill,amount_overfill_stolen,amount_used_while_supersonic,time_zero_boost,percent_zero_boost,time_full_boost,percent_full_boost,time_boost_0_25,time_boost_25_50,time_boost_50_75,time_boost_75_100,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,avg_speed,total_distance,time_supersonic_speed,time_boost_speed,time_slow_speed,time_ground,time_low_air,time_high_air,time_powerslide,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,time_defensive_third,time_neutral_third,time_offensive_third,time_defensive_half,time_offensive_half,time_behind_ball,time_infront_ball,time_most_back,time_most_forward,time_closest_to_ball,time_farthest_from_ball,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,player_name
4,9,1,1,1,1,404,False,25,505,490.7296,49.28,3132,532,2303,267,829,265,27,3,75,23,339,32,547,63.31,16.532616,36.75,9.596804,168.67,57.11,45.54,117.44,43.386665,14.690297,11.714168,30.208868,1714,658994,100.35,162.37,128.71,193,176.3,22.14,9.94,89,0.11,74.521736,32.881996,41.48123,25.636766,49.30513,45.03883,5.656039,2925,2773,3134,3907,151.41,134.91,105.11,224.19,167.25,289.2,102.24,141.3,131.1,134.9,127.6,38.681244,26.85282,34.46593,57.273144,42.726856,73.88106,26.118946,36.89873,34.23513,35.227448,33.321148,2,0,Oski
3,12,1,3,0,0,260,False,33.333332,463,485.91357,49.08,2682,685,1885,516,797,169,22,6,59,17,335,95,250,55.59,16.78594,23.66,7.1443667,114.55,81.56,53.08,93.2,33.455997,23.820787,15.502789,27.22042,1668,546327,73.93,145,126.81,172.38,136.88,36.48,9.15,82,0.11,72.521736,36.677853,41.93903,21.383121,49.858273,39.590443,10.551281,2915,2780,3053,3708,149.55,122.51,73.68,216.71,129.03,207.13,138.62,85.3,147.3,99.8,127.1,43.255043,21.31081,35.43414,62.68005,37.319954,59.907448,40.092552,25.757162,44.478664,30.135578,38.379078,1,0,Oski
4,11,0,4,1,1,258,False,0,473,527.3341,41.52,3307,547,2343,296,964,251,26,3,86,23,270,5,534,64.44,17.126001,22.98,6.107317,195.35,77.13,44.13,63.49,51.394367,20.292027,11.610103,16.703499,1696,614835,109.44,136.28,144.19,196.11,158.62,35.18,8.06,79,0.1,73.73913,36.980328,34.951656,28.068016,50.296227,40.681187,9.022595,3016,2831,3207,3798,183.73,132.3,73.89,251,138.91,281.28,108.63,141,130.7,111.6,129,47.119923,18.950043,33.93004,64.37383,35.62617,72.139725,27.860275,37.47309,34.735695,29.659554,34.283894,1,3,Oski
5,11,1,7,0,0,322,False,20,476,481.27603,43.04,2791,676,1972,436,819,240,23,6,66,22,256,165,396,62.06,17.835896,23.82,6.845811,154.8,70.07,61.04,80.78,42.215496,19.108784,16.646214,22.029507,1641,565022,75.39,159.01,139.98,179.04,155.36,39.98,7.98,71,0.11,71.347824,37.389816,42.472885,20.137293,47.823067,41.497944,10.678989,2714,2245,3055,3813,181.29,122.13,70.96,245.64,128.74,237.47,136.92,95.8,139,135,116.5,48.42406,18.954004,32.621933,65.61248,34.387524,63.42851,36.571487,27.53269,39.94827,38.798676,33.48182,0,0,Oski
4,5,0,3,0,0,102,False,0,453,462.40268,49.17,2593,494,1791,187,802,307,19,2,64,20,126,18,267,55.83,16.593355,24.41,7.2549486,125.94,71.23,47.6,89.05,37.726917,21.337849,14.259181,26.676052,1586,517078,61.95,139.89,146.01,176.86,148.79,22.21,8.33,76,0.11,68.95652,41.974987,40.21561,17.8094,50.842297,42.772953,6.3847528,2917,2897,2943,3716,146.33,123.71,77.82,214.94,132.91,238.84,109.01,111.5,117.8,106.8,107.4,42.065777,22.371069,35.56316,61.791,38.208996,68.66178,31.33822,33.139156,35.011593,31.742258,31.920586,0,2,Oski
2,5,1,2,2,0,439,True,50,519,533.71075,43.41,3268,581,2415,228,853,353,27,4,76,31,206,93,498,58.01,15.78976,29.08,7.915294,160.24,89.32,46.32,81.67,42.442066,23.657795,12.268574,21.631573,1647,591581,80.93,152.5,148.54,197.7,142.29,41.97,9.07,90,0.1,71.608696,38.88787,39.924606,21.187529,51.759346,37.25259,10.988062,2865,2445,3287,3873,137.22,151.08,93.67,223.62,158.35,272.48,109.49,131.5,115.5,121.3,108,35.924286,24.52287,39.552845,58.543865,41.45614,71.33545,28.664555,35.793026,31.43798,33.016685,29.396553,2,1,Oski
6,13,2,1,2,0,574,False,33.333332,510,492.1697,47.27,4316,643,3126,312,1190,331,35,4,108,30,322,3,920,72.56,13.7904825,43.92,8.347271,214.53,103.15,82.21,120.94,41.190025,19.804928,15.784422,23.22063,1651,842639,124.13,213.27,188.34,263.77,228.15,33.83,12.04,123,0.1,71.78261,35.82379,40.56568,23.61053,50.17023,43.39515,6.4346175,2708,2569,2895,3660,217.26,190.5,117.99,314.03,211.72,356.78,168.97,166.6,183.8,164.4,179,41.323822,22.442225,36.23395,59.729908,40.270092,67.86115,32.13885,31.663374,34.932343,31.24525,34.020073,1,4,Oski
2,11,0,2,2,1,396,True,0,454,471.01575,45.06,2722,430,1783,269,939,161,20,3,76,15,220,30,370,67.88,19.576628,23.79,6.8610487,137.9,99.02,62.23,58.32,38.57666,27.700226,17.408453,16.314655,1633,551377,67.76,154.54,141.85,185.54,153.94,24.68,9.59,88,0.11,71,38.953728,42.43855,18.607716,50.950134,42.27263,6.777241,2585,2530,2624,3465,182.53,133.8,47.83,262.64,101.52,253.73,110.43,104.9,100.8,125.9,90.7,50.123573,13.134336,36.742092,72.12215,27.877855,69.675415,30.324583,30.253216,29.070774,36.309628,26.157928,0,1,Oski
1,0,0,0,0,0,152,False,0,583,542.1976,46.63,1922,498,1601,400,321,98,17,4,28,9,105,1,279,39.4,18.524614,17.05,8.016361,96.9,25.51,24.76,48.07,49.631226,13.06597,12.6818285,24.620981,1790,327209,67.69,67.32,68.17,74.3,95.98,32.9,2,17,0.12,77.82609,33.551533,33.133183,33.31529,36.568565,47.238903,16.192541,2271,2067,3531,3132,78.61,64.06,60.51,110.52,92.66,140.61,62.57,127.6,84.5,90.8,116.2,38.689835,29.781475,31.528694,54.39512,45.604885,69.20465,30.795355,59.993416,39.729183,42.69124,54.633503,0,0,Oski
2,3,1,1,0,1,366,True,50,483,435.30765,44.81,2331,437,1623,221,708,216,19,3,64,18,294,78,525,57.02,17.747206,18.59,5.78605,146.06,63.46,35.43,68.19,46.643677,20.265697,11.314428,21.776203,1707,527001,89.85,125.62,108.39,155.68,147.46,20.71,6.34,67,0.09,74.21739,33.468163,38.788364,27.743467,48.071632,45.53343,6.3949356,2844,2692,3033,3844,144.9,105.21,73.75,199.64,124.22,249.73,74.12,97.1,127.7,132.7,91.7,44.741554,22.772186,32.48626,61.643925,38.356083,77.11286,22.88714,30.221916,39.74602,41.30225,28.541193,1,3,Oski
7,4,0,1,0,0,280,False,0,521,519.19684,49.91,3383,794,2558,529,825,265,30,6,74,23,468,70,616,75.71,19.365646,44.21,11.3083515,126.45,74.89,69.65,116.19,32.65923,19.342424,17.98905,30.009298,1713,656694,102.41,169.02,119.33,193.47,163.41,33.88,9.94,105,0.09,74.478264,30.537926,43.25417,26.207901,49.511208,41.81851,8.670283,2546,2171,2933,3755,142.39,131.26,117.12,213.22,177.54,259.59,131.17,122.2,133.5,151.7,93.4,36.438313,29.971594,33.590088,54.56546,45.434536,66.43208,33.567917,31.257193,34.147587,38.802914,23.890522,0,2,Oski
6,8,2,1,0,0,484,False,33.333332,538,513.25916,47.03,2800,691,2127,380,673,311,24,4,60,28,289,28,479,62.4,19.063913,32.24,9.849689,135.45,62.49,45.75,86.22,41.056652,18.94153,13.867418,26.1344,1736,556299,94.03,138.63,106.27,161.06,141.76,36.1,8.21,80,0.1,75.478264,31.354557,40.902252,27.743193,47.521538,41.826977,10.65148,2785,2359,3203,3806,145.77,104.53,88.62,201.68,137.24,248.9,90.03,118.4,116.9,119.1,110,43.010147,26.147762,30.842085,59.50667,40.493336,73.437,26.563007,36.17255,35.714287,36.38641,33.606255,0,1,Oski
6,5,2,3,1,0,505,True,33.333332,485,471.27988,46.48,2739,696,2149,463,590,233,22,5,56,23,61,42,288,60.03,17.214878,26.9,7.7141466,139.54,67.16,55.57,93.67,39.20323,18.86835,15.612182,26.316233,1660,555007,72.91,157.84,133.94,186.35,150.6,27.74,9.26,81,0.11,72.17391,36.72708,43.280594,19.992323,51.098194,41.29535,7.60646,2705,2631,2835,3795,134.31,122.63,107.76,192.85,171.84,264.67,100.03,113.9,118.3,125,112.5,36.82753,29.547573,33.624897,52.880527,47.119473,72.57198,27.428022,32.663246,33.925037,35.846405,32.261765,2,2,Oski
3,0,3,0,0,0,437,True,100,456,509.7764,46.2,969,254,702,200,267,54,8,2,16,5,111,6,70,24.39,21.385357,11.69,10.24989,58.5,18.92,16,26.28,48.87218,15.806183,13.366751,21.954887,1871,188995,36.79,48.42,39.3,61.91,56.06,6.54,1.87,16,0.12,81.347824,31.563728,38.888443,29.547827,49.72291,45.024494,5.25259,3229,2717,3728,3576,57.75,35.47,31.29,77.35,47.17,91.67,32.84,46.1,46.6,42.7,51.9,46.381817,25.13051,28.48767,62.118538,37.881466,73.62461,26.375393,40.420868,40.859272,37.43972,45.506355,0,1,Oski
3,7,0,1,2,0,288,False,0,570,572.36847,51.69,3277,843,2403,566,874,277,29,8,77,25,525,236,640,49.79,14.494061,32.75,9.533652,127.16,72.18,39.51,94.55,38.140373,21.64967,11.85063,28.35933,1734,582738,89.72,156.26,97.34,180.37,143.59,19.35,8.47,83,0.1,75.391304,28.352556,45.514385,26.133053,52.53852,41.825172,5.6363053,2762,2546,2997,3701,139.47,121.65,82.2,199.57,143.74,228.3,115.02,105.4,121.3,121.7,104.4,40.623905,23.942677,35.433414,58.131134,41.86887,66.49773,33.50227,30.682348,35.3109,35.42734,30.391245,1,2,Oski
3,7,0,1,2,0,288,False,0,570,572.4517,51.61,3277,843,2403,566,874,277,29,8,77,25,525,236,640,49.72,14.475791,32.63,9.500102,127.15,71.9,39.86,94.43,38.144238,21.569569,11.957761,28.328434,1735,582731,89.69,156.09,97.56,180.36,143.58,19.4,8.57,83,0.1,75.434784,28.414982,45.462223,26.122793,52.53102,41.818607,5.650376,2783,2562,3027,3702,139.69,121.36,82.29,199.38,143.95,228.37,114.97,105.1,121.4,121.9,103.8,40.685616,23.967493,35.34688,58.072407,41.92759,66.514244,33.48576,30.59947,35.345154,35.490726,30.22098,1,2,Oski
2,8,0,3,2,0,250,False,0,506,530.06335,45.25,2871,645,2094,286,777,359,23,3,72,34,231,25,524,52.61,16.188688,35.9,11.046834,141.06,75.12,45.58,74.34,41.96965,22.350492,13.5614395,22.118416,1672,538486,88.19,120,128.56,179.36,133.33,24.06,6.49,59,0.11,72.695656,38.17669,35.634743,26.188568,53.262062,39.59317,7.1447663,2712,2546,2909,3866,121.77,113.43,101.55,170.36,166.39,268.74,68,115.7,100,115.7,96.1,36.160355,30.155903,33.683743,50.58946,49.41054,79.80638,20.193623,35.60219,30.771124,35.60219,29.571049,0,0,Oski
2,8,0,3,2,0,250,False,0,505,529.15155,45.25,2871,645,2094,286,777,359,23,3,72,34,231,25,524,52.53,16.136265,35.83,11.006329,140.85,75.83,45.7,74.29,41.83622,22.523539,13.574122,22.066116,1669,538463,87.6,120.66,128.8,180.04,132.78,24.23,6.7,59,0.11,72.565216,38.21278,35.797783,25.989439,53.416405,39.394745,7.188844,2702,2550,2882,3863,121.67,113.36,102.02,170.34,166.72,268.44,68.62,115.6,100.3,115.2,95.6,36.098503,30.268507,33.63299,50.536995,49.463005,79.64161,20.358395,35.510227,30.810345,35.387356,29.36659,0,0,Oski
3,6,0,3,3,1,399,False,0,490,489.29898,46.17,2793,510,1764,263,1029,247,20,3,85,22,260,55,547,51.79,15.12161,24.51,7.1564136,144.86,73.41,48.71,77.41,42.062775,21.31595,14.143847,22.477425,1685,563851,96.51,137.01,123.16,188.87,144.39,23.42,7.51,63,0.12,73.26087,34.529552,38.412582,27.057867,52.95222,40.481663,6.566109,3022,2762,3283,3802,154.84,115.13,86.71,213.27,143.4,274.34,82.33,136.2,91.3,98,114,43.41146,24.310307,32.278233,59.79477,40.20523,76.917046,23.082962,39.767586,26.657713,28.613976,33.285645,0,1,Oski
3,6,0,3,3,1,399,False,0,490,489.45615,46.44,2793,510,1765,263,1028,247,20,3,85,22,272,55,546,51.92,15.164437,24.43,7.1353464,144.82,73.55,48.63,77.3,42.06216,21.362186,14.1243105,22.451353,1686,564047,96.59,137.04,123.09,188.99,144.37,23.37,7.47,62,0.12,73.304344,34.506054,38.416683,27.07726,52.978447,40.470387,6.5511737,3030,2783,3269,3802,154.84,115.21,86.68,213.33,143.39,274.23,82.49,136.6,91.3,98,113.8,43.40538,24.29849,32.296135,59.803207,40.196793,76.87543,23.124578,39.897194,26.666277,28.623167,33.237923,0,1,Oski
0,0,0,1,0,1,72,False,0,476,449.41147,32.93,630,58,439,0,191,58,5,0,19,6,43,0,75,10.4,12.36476,4.45,5.2906904,36.78,25.89,6.63,6.39,48.59295,34.205315,8.759414,8.442331,1748,121322,25.52,26.89,30.94,36.77,36,10.57,0.9,8,0.11,76,37.120575,32.261547,30.617874,44.12047,43.19654,12.682984,3033,2424,3739,3781,42.67,21.54,19.13,55.08,28.26,58.18,25.17,22.6,41,31.3,29.2,51.199905,22.954163,25.845934,66.090706,33.909286,69.80204,30.197962,26.869576,48.74569,37.213173,34.716442,0,0,Oski
0,0,0,1,0,1,72,False,0,475,450.80502,33.01,630,58,439,0,191,58,5,0,19,6,43,0,67,10.32,12.307693,4.43,5.2832437,36.83,25.91,6.67,6.32,48.633305,34.213654,8.807606,8.345437,1746,121324,25.62,26.79,31.16,36.92,36.08,10.57,0.97,9,0.11,75.91304,37.286106,32.056957,30.656935,44.17853,43.17339,12.64808,3058,2439,3745,3779,42.82,21.6,19.14,55.35,28.21,58.39,25.17,22,41.1,31.4,29.3,51.244617,22.905697,25.84969,66.23983,33.760174,69.87794,30.122068,26.23733,49.0161,37.447823,34.94335,0,0,Oski
2,6,1,2,0,3,407,False,50,498,499.6816,43.55,2877,556,2273,400,604,156,25,4,54,15,240,11,409,74.54,21.577028,37.65,10.898513,164.7,65.09,55.91,61.29,47.465347,18.758465,16.112856,17.663334,1647,549237,85.78,134.46,139.39,144.64,159.37,55.63,6.02,52,0.12,71.608696,38.75928,37.388428,23.852293,40.217995,44.313755,15.4682455,3058,2701,3456,3689,144.25,129.82,85.57,211.41,148.23,264.71,94.92,95.2,134.6,103.5,122.6,40.10955,23.793236,36.09721,58.783783,41.216213,73.60621,26.393793,27.55746,38.962547,29.960054,35.488914,1,2,Oski
2,10,0,0,1,0,219,False,0,510,530.38995,48.34,2759,494,2032,276,727,218,22,3,57,18,193,23,373,77.03,24.680403,37.53,12.024608,119.32,51.64,57.52,84.91,38.073963,16.47787,18.354126,27.094034,1610,489205,54.62,139.42,120.92,149.77,131.81,33.4,7.36,61,0.12,70,38.392178,44.26594,17.341885,47.54905,41.8471,10.603848,2867,2721,3077,3729,124.66,109.93,80.39,186.29,128.68,198.35,116.62,80.8,128.8,111.5,119,39.577114,25.522255,34.900627,59.14532,40.854687,62.97425,37.02575,25.888311,41.267506,35.724586,38.127586,0,1,Oski
4,18,2,3,3,2,928,True,50,509,513.84534,47.83,6368,2512,4536,1865,1832,647,55,20,139,52,939,152,1115,89.06,11.977352,98.54,13.252283,265.73,168.94,112.52,197.79,35.66942,22.67712,15.103762,26.549707,1588,1148257,150.47,288.29,314.54,376.21,326.2,50.89,18.41,146,0.13,69.04348,41.754944,38.270275,19.974777,49.941586,43.3028,6.755608,2697,2243,3117,3692,285.81,246.92,220.58,419.36,333.94,471.05,282.25,193.7,312,261,243.6,37.940556,29.281439,32.778008,55.66972,44.33028,62.53153,37.46847,26.050001,41.959736,35.100933,32.760868,4,4,Oski
5,7,1,1,1,1,375,False,20,507,563.98785,48.43,3151,413,2450,295,701,118,29,4,64,11,493,116,515,52.77,15.7419,47.85,14.274208,132.68,59.87,64.71,85.8,38.67545,17.451757,18.862589,25.010202,1651,536398,78.43,139.01,129.26,178.51,146.31,21.88,8.17,71,0.12,71.78261,37.28295,40.095184,22.621864,51.488316,42.20075,6.310931,3299,3440,3139,3975,168.65,101.8,76.26,225.52,121.18,269.34,77.37,136.8,96.5,100.9,147.7,48.642956,21.995327,29.361713,65.04759,34.952408,77.684525,22.315481,40.80902,28.787066,30.099636,44.060616,1,2,Oski
3,7,0,3,0,1,204,False,0,525,529.9361,48.57,3151,692,2463,398,688,294,29,4,53,26,440,3,578,45.79,12.834959,41.22,11.553986,140.26,72.33,52.21,97.23,38.74264,19.979008,14.421457,26.85689,1719,598825,94.04,151.29,126.05,189.74,163.45,18.19,9.24,82,0.11,74.73913,33.940975,40.737247,25.321772,51.090527,44.011524,4.8979483,2687,2711,2689,3688,155.95,111.21,104.22,217.33,154.06,239.49,131.9,128.7,131.1,127.2,121.8,41.99203,28.062902,29.945072,58.517998,41.482,64.48477,35.515224,36.074673,36.747395,35.65422,34.1406,2,1,Oski
3,3,0,1,2,1,320,False,0,538,538.30457,51.41,2902,709,2399,489,503,220,28,5,46,20,355,25,753,36.16,11.179126,35.53,10.984357,125.1,56.28,63.46,80.07,38.502968,17.32172,19.531563,24.643747,1697,526655,88.59,134.57,103.25,168.72,132.17,25.52,7.15,61,0.12,73.78261,31.631996,41.227295,27.140713,51.68959,40.49202,7.818388,2799,2549,3115,3709,113.44,115.31,97.66,162.12,164.29,213.55,112.86,102.4,108.5,101.1,109.2,34.753838,29.919426,35.326736,49.6676,50.33241,65.42385,34.576145,31.657701,33.54356,31.255798,33.75997,2,3,Oski
5,9,0,4,2,1,339,False,0,508,510.09616,46.59,2943,728,2031,519,912,209,24,7,74,19,391,190,624,43.56,12.583412,35.88,10.364849,132.14,85.74,59.06,72.75,37.787754,24.51886,16.889244,20.80414,1649,553265,71.03,158.16,133,203.09,135.5,23.59,9.67,87,0.11,71.695656,36.721058,43.667686,19.611254,56.07433,37.41234,6.513336,2882,2683,3051,3791,135.73,131.64,94.82,194.54,167.65,263.52,98.67,110.7,123.3,111.3,121.8,37.474804,26.179628,36.345566,53.71214,46.28786,72.757385,27.242607,31.978506,35.618336,32.151833,35.185024,0,1,Oski
5,5,1,4,0,1,298,False,20,486,480.9243,44.31,2893,657,2110,449,783,208,24,5,70,19,308,55,420,52.95,14.670435,37.93,10.508964,169.07,62.77,32.79,96.7,46.79102,17.371931,9.074806,26.762238,1635,570748,76.88,150.75,150.75,188.63,158.48,31.27,6.6,61,0.11,71.08696,39.8409,39.8409,20.318197,49.852005,41.883823,8.264179,2852,2843,2892,3642,165.17,131.47,81.75,235.48,142.9,281.88,96.51,136.3,109.6,116.9,109.7,43.65073,21.604692,34.744576,62.233734,37.766262,74.49457,25.50543,37.763557,30.366,32.388554,30.393705,1,2,Oski
0,6,0,4,1,0,181,False,0,447,469.2737,45.52,1512,684,1247,599,265,85,15,6,24,9,262,10,118,37.59,19.444445,25.08,12.973308,80.27,41.95,29.41,50.44,39.723854,20.760132,14.554362,24.961645,1633,309892,43.2,84.43,77.37,83,100.59,21.41,4.07,33,0.12,71,37.741467,41.185368,21.073172,40.487804,49.068295,10.443902,2870,2428,2994,3915,77.36,71.21,56.43,105.72,99.28,125.05,79.94,53.9,66.4,77.5,46.9,37.736584,27.526829,34.736584,51.570732,48.429268,61.002975,38.997025,27.881231,34.347195,40.08897,24.260292,0,0,Oski
2,9,0,6,1,0,144,False,0,427,456.05124,53.18,2634,277,2143,200,491,77,25,2,47,7,409,7,346,52.21,15.066081,44.26,12.771974,102.05,79.15,33.66,126.05,29.934584,23.21727,9.873572,36.974564,1620,530277,75.91,135.02,146.99,178.76,148.05,31.11,6.72,66,0.1,70.434784,41.067837,37.72351,21.20865,49.944122,41.363995,8.691887,3278,2988,3497,4003,172.53,107.56,77.83,223,134.92,209.46,148.46,108.3,138.1,98.9,130.7,48.20351,21.745083,30.051409,62.30443,37.695576,58.521454,41.478542,31.251802,39.8511,28.539272,37.715702,1,3,Oski
