shots,goals,saves,assists,score,mvp,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_collected_small,amount_overfill,amount_used_while_supersonic,percent_zero_boost,percent_full_boost,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,player_rank,numeric_rank
4,1,3,0,495,0,353.29697,53.6,1986,254,1366,620,154,50,6.561314,18.165916,21.2854,22.917093,26.544388,29.253119,37,0.14,62.608696,50.344887,44.06507,5.5900445,60.902428,32.72309,6.374479,3157,2902,3420,3751,49.01707,22.80853,28.174398,63.86262,36.137375,71.159645,28.84035,40.144684,32.910343,23.719166,43.850803,1,0,Champion 3 Division 3,71
2,0,1,1,278,0,499.34772,46.75,2807,648,2223,584,478,356,14.788899,10.839659,46.668026,17.452774,16.03603,19.843166,52,0.14,70.521736,39.14306,43.785763,17.071177,51.916786,43.22641,4.8568044,2742,2480,3026,3619,44.010033,27.793438,28.196526,58.50551,41.49449,62.371742,37.628258,26.180029,41.44924,37.802418,32.73245,4,0,Champion 3 Division 3,71
7,3,1,0,778,1,429.83228,53.39,3823,842,3267,556,684,1101,15.305911,18.249788,31.485525,12.568825,24.157751,31.787893,40,0.17,68.304344,40.685863,42.704502,16.609632,58.785202,37.35962,3.8551853,2833,2669,3027,3683,42.13764,26.957172,30.905186,58.21107,41.788925,70.392075,29.607922,31.443829,34.385834,35.54764,29.701113,2,1,Diamond 3 Division 1,57
1,0,1,2,424,0,374.17783,43.91,3328,656,2368,960,200,446,14.977982,13.274616,41.268967,21.331718,19.392303,18.00701,37,0.2,64.91304,47.41979,40.19447,12.385736,56.93398,39.597218,3.468808,2797,2777,2845,3676,41.884266,30.458138,27.657598,56.795586,43.204414,71.11512,28.884884,31.631218,33.05537,35.135387,30.694273,0,0,Diamond 3 Division 1,57
1,0,0,1,142,0,315.27295,47.92,1799,80,1279,520,438,222,17.235739,14.712153,35.59007,18.524315,19.16797,26.717648,27,0.24,65.608696,45.45846,44.843925,9.697614,64.057205,33.35535,2.5874448,3587,3832,3070,4133,59.621517,12.307958,28.07053,76.39423,23.605768,74.82339,25.176615,46.587025,28.331923,28.507172,40.57014,0,2,Diamond 3 Division 2,58
2,1,0,0,264,0,412.32913,51.51,2428,545,1923,505,288,520,24.842207,5.6381083,43.953842,14.938866,14.045886,27.06141,47,0.14,63.913044,50.7399,37.34267,11.917425,61.546158,36.750225,1.7036179,2315,2176,2465,3560,44.014957,21.15172,34.83332,62.078045,37.921955,63.655273,36.344727,27.341429,42.51224,46.474766,18.991821,1,0,Platinum 1 Division 1,37
2,1,0,2,356,0,332.5125,32.66,1958,325,1228,730,277,340,25.003538,8.140161,63.617844,12.466932,7.069663,16.845562,16,0.17,61.347828,51.614902,41.42317,6.9619226,68.992714,30.94248,0.06481232,2974,2699,3251,3550,49.870377,20.459087,29.670538,65.71791,34.28209,65.49284,34.507156,33.936203,32.77575,29.662336,35.66273,0,3,Platinum 1 Division 1,37
3,1,0,1,236,0,160.85011,18.02,941,260,552,389,47,489,46.614056,14.201874,67.69356,12.772616,10.04727,9.486552,0,0.0,52.95652,72.94005,21.601475,5.4584804,65.56322,29.900074,4.5367103,1960,1993,1954,2161,58.824944,18.392647,22.78241,70.74115,29.258844,64.72427,35.27573,51.19512,46.95023,46.63685,51.907352,0,0,Bronze 1 Division 2,2
0,0,0,0,118,0,259.3,42.53,1336,322,966,370,267,161,29.572361,9.390567,51.514748,14.969437,6.683684,26.832136,1,0.23,57.608696,57.240498,33.25455,9.504951,54.875286,42.793274,2.331449,1700,1540,1885,3025,39.941235,27.728273,32.33049,59.391266,40.60873,62.816998,37.18301,18.082422,47.87475,48.942226,14.427119,0,0,Silver 3 Division 3,23
0,0,0,0,110,0,184.38248,40.08,950,156,499,451,107,245,21.91887,7.6340814,47.01059,16.85423,17.425222,18.709955,11,0.32,62.304348,47.465157,46.046154,6.4886827,57.506115,42.366917,0.12698011,2164,2004,2361,2929,44.04939,25.116663,30.83394,59.223515,40.77648,65.70585,34.294147,19.182247,38.526234,37.782234,21.252504,0,0,Silver 3 Division 3,23
2,1,0,1,194,0,84.721504,17.83,217,108,0,217,0,67,34.773556,0.0,74.1866,21.53782,4.275584,0.0,0,0.0,54.260868,75.18719,22.606844,2.2059672,85.19756,14.802443,0.0,2293,2659,1931,3123,40.45274,21.957258,37.589996,59.771908,40.2281,80.47923,19.520765,23.360231,43.532017,47.696518,20.106716,0,0,Bronze 1 Division 3,3
2,1,0,0,166,0,175.49817,39.74,982,254,515,467,484,661,14.17508,13.031304,46.182697,19.874544,8.8418865,25.10087,2,0.38,57.347828,67.23279,24.997168,7.77004,68.03385,30.038496,1.9276495,2712,2419,2948,3293,55.97826,15.540082,28.481657,71.93161,28.068388,59.365356,40.63464,19.867153,37.4408,39.347095,24.27546,0,0,Gold 2 Division 2,30
3,2,1,0,410,1,407.24643,46.05,2233,452,1720,513,280,150,21.955076,11.112801,41.532898,16.825424,18.430645,23.21103,27,0.26,59.304348,55.284363,36.811638,7.904,58.269093,36.529453,5.201454,2588,2775,2424,3093,46.244473,25.264719,28.490807,60.576,39.424,71.45891,28.54109,25.867048,32.858143,37.782303,26.718138,0,0,Platinum 1 Division 4,40
3,1,1,2,340,0,325.35944,46.03,1784,203,1184,600,217,259,25.401989,11.246543,43.02112,20.45023,14.978052,21.5506,17,0.3,54.913044,60.941822,33.717514,5.3406677,60.764282,37.207138,2.0285807,2411,2540,2274,3154,51.02451,24.457188,24.518309,64.22667,35.773327,76.19768,23.802319,31.976656,35.016262,39.697258,23.496157,0,0,Platinum 1 Division 4,40
0,0,1,1,190,0,302.01526,53.54,1656,316,1256,400,248,403,8.419709,28.511505,21.05645,17.462412,30.895542,30.585598,17,0.19,61.434784,55.097603,33.67092,11.231468,66.704834,32.159107,1.1360635,3178,3332,3055,3364,52.153233,21.890501,25.956259,66.95729,33.042713,73.61515,26.384853,43.010426,31.368736,21.91556,51.55172,0,1,Platinum 1 Division 4,40
2,1,1,0,264,0,245.8798,55.92,1385,136,974,411,346,411,11.805782,30.526379,19.333496,26.220106,14.953868,39.492535,0,0.0,56.652172,63.75841,32.012604,4.22899,70.33547,28.05245,1.6120793,2243,2252,2236,3027,56.48077,11.658862,31.860365,74.252144,25.747858,68.135895,31.864109,30.002663,31.630026,40.62491,25.771519,0,1,Silver 3 Division 2,22
1,0,0,0,62,0,273.7521,38.29,1542,411,1113,429,286,550,19.913012,18.300442,38.10528,24.481194,7.2529173,30.160616,5,0.81,57.434784,64.80029,28.512583,6.6871195,74.79901,23.357292,1.8436978,2178,2293,2120,3044,52.03681,18.95631,29.006872,69.32561,30.674395,52.818024,47.18198,17.309229,49.471848,40.95038,21.806667,1,1,Silver 3 Division 2,22
4,2,1,2,523,1,336.1802,58.06,1522,644,1067,455,570,143,1.4872625,17.335443,13.610626,19.991287,30.618465,35.779613,57,0.08,63.260868,53.77819,35.01641,11.205391,58.83093,36.678543,4.4905376,2790,2503,3173,3449,40.120113,29.501726,30.378155,55.279697,44.720303,69.505554,30.494448,29.96613,36.334854,32.87439,31.733175,0,0,Champion 1 Division 2,62
2,1,3,1,509,0,273.61563,42.75,1526,266,725,801,172,152,11.310999,9.234079,37.279987,25.632395,20.30073,16.786896,42,0.14,59.869564,57.31473,37.826923,4.8583455,70.22057,29.175024,0.60441136,2707,2891,2539,3532,56.191814,15.359936,28.448252,71.88118,28.118824,79.99714,20.002867,41.359108,22.14386,33.469803,28.688402,0,1,Champion 1 Division 2,62
3,2,1,1,544,1,346.23315,55.35,1931,489,1446,485,481,138,4.1926904,19.88166,25.302824,23.544384,17.730703,33.42208,42,0.08,64.08696,52.40056,34.66398,12.935465,53.083294,42.05042,4.8662763,2928,2742,3132,3644,54.361156,23.225441,22.4134,65.631294,34.3687,69.40549,30.594515,30.302124,39.566086,35.53178,37.44434,0,0,Champion 1 Division 2,62
0,0,0,0,70,0,222.94969,38.65,647,47,410,237,89,57,8.430967,5.8350563,34.49367,39.348103,14.8354435,11.322784,9,0.21,58.173912,65.345474,30.81414,3.8403857,74.69873,23.678432,1.6228377,2567,2708,2528,2881,60.71773,11.098019,28.184254,74.02646,25.97354,65.21692,34.783073,33.31036,26.475994,33.769814,29.002987,1,0,Platinum 3 Division 3,47
3,2,1,0,418,1,263.73444,55.09,1573,307,984,589,441,294,11.898508,15.807858,28.211853,25.839252,18.886497,27.062395,28,0.16,57.826088,57.824326,34.872967,7.302706,68.64403,30.155806,1.2001762,2862,2654,3131,3191,55.38,20.418951,24.201054,69.121086,30.878912,75.85334,24.146664,43.340977,28.251272,32.19136,38.14341,2,2,Gold 3 Division 2,34
2,0,0,1,216,0,245.98071,51.73,1275,156,1009,266,202,123,11.263665,28.012861,28.900307,14.700661,24.08676,32.31228,9,0.25,55.826088,64.16578,30.332684,5.501547,59.967804,38.643394,1.3888012,2340,2274,2478,3046,50.15466,19.670475,30.174862,65.595604,34.404392,67.82614,32.17386,23.11897,46.463024,46.688103,24.533764,0,0,Gold 3 Division 2,34
0,0,0,0,66,0,105.53055,69.98,547,167,92,455,260,118,0.0,27.565916,0.44663087,17.878181,16.700111,64.97508,0,0.0,50.565216,76.67645,21.925592,1.3979614,75.69503,22.46836,1.8365993,2468,2443,2510,2878,54.93073,16.100224,28.969042,68.89141,31.108585,73.91208,26.087915,35.884243,31.221865,32.411575,30.321543,0,0,Gold 3 Division 2,34
2,1,0,0,228,0,171.97853,41.73,956,320,507,449,292,412,6.758013,6.8569546,31.488651,33.162464,22.885935,12.462951,7,0.57,54.782608,71.353935,24.289652,4.3564067,68.93429,30.226954,0.8387508,2058,1840,2070,2763,44.29127,29.66392,26.044811,57.881298,42.118706,57.91444,42.085556,36.638382,39.93644,39.306812,32.201,3,1,Bronze 3 Division 3,11
1,0,1,0,158,0,235.66096,31.92,1310,436,758,552,141,466,22.177916,12.130843,54.692123,12.723082,19.830566,12.754228,9,0.37,59.826088,58.654736,35.960167,5.3851027,70.55031,25.595787,3.8539028,2628,2369,2764,2925,44.128487,25.077711,30.793806,59.099674,40.90033,62.00207,37.99793,40.566067,35.199234,30.10224,45.183342,2,0,Bronze 3 Division 2,10
1,1,1,1,478,0,385.7897,52.37,2923,541,1908,1015,602,152,7.199736,10.67312,27.868141,27.522856,19.331581,25.277422,72,0.14,65.304344,50.50606,35.487244,14.006693,60.98076,36.72313,2.2961104,2951,2862,3024,3600,54.376827,15.223757,30.399414,70.56252,29.437473,74.61314,25.386868,37.65948,26.594809,33.435986,33.39199,0,2,Grand Champion 2 Division 2,78
2,1,1,1,434,0,412.05453,50.23,3122,1030,2057,1065,456,370,13.5877695,8.062033,33.636486,25.553635,17.157019,23.652857,92,0.15,67.73913,48.080986,35.166145,16.752863,50.89824,42.943886,6.1578727,2733,2467,2957,3615,50.42504,21.936768,27.638191,64.3258,35.674206,68.43384,31.566164,29.762428,39.023315,34.40387,32.22613,2,2,Grand Champion 2 Division 2,78
0,0,1,0,144,0,214.80772,61.82,1161,124,813,348,134,309,3.2532609,26.319035,14.259473,17.57838,13.266291,54.895855,3,0.53,51.52174,68.76934,26.05927,5.171387,71.24282,27.456932,1.300247,3783,3334,4364,3824,68.37955,9.70007,21.920376,82.629135,17.370863,79.06748,20.932514,53.62484,25.00848,25.563538,52.268032,0,0,Gold 2 Division 1,29
0,0,1,0,116,0,246.15092,41.2,1295,67,999,296,208,81,28.369131,21.919153,47.233658,9.140811,16.012318,27.613214,21,0.26,55.913044,60.379356,35.1251,4.4955387,60.567772,38.920605,0.51162064,2417,2655,2172,3059,69.343315,11.211979,19.444706,80.03744,19.962564,73.22415,26.775854,40.29652,27.783058,36.14649,34.78426,0,1,Gold 1 Division 4,28
2,1,1,1,315,1,222.20851,53.0,1201,301,796,405,216,226,4.9616084,20.090042,15.562769,27.592234,29.870777,26.974218,4,0.46,52.608696,67.54487,29.353626,3.1015036,70.87073,27.719501,1.4097744,2987,3085,2914,3631,50.462334,20.694256,28.843416,68.58477,31.415232,73.92451,26.075489,35.95547,35.647106,30.682413,40.519283,0,2,Gold 2 Division 1,29
1,1,0,0,236,0,162.62604,52.12,758,80,469,289,233,123,4.659229,13.80605,17.128826,33.18687,24.808922,24.875385,31,0.15,47.217392,73.465355,20.819172,5.715475,61.812443,37.767914,0.4196435,4491,4216,5058,4906,80.50565,8.535063,10.959285,86.56401,13.435995,85.58299,14.417007,62.575985,21.8122,25.674034,60.394764,0,1,Gold 1 Division 3,27
2,1,0,0,248,0,464.0201,54.72,2891,694,2427,464,929,718,12.538119,25.830614,33.629776,11.21081,21.248241,33.911175,31,0.12,70.695656,37.309723,41.724644,20.965633,54.833393,39.84935,5.317257,3023,2828,3179,4167,51.75237,24.768532,23.479103,63.772133,36.227863,69.16015,30.83985,32.850033,36.5684,42.293083,27.045101,2,1,Diamond 3 Division 2,58
1,0,0,1,184,0,337.22113,58.79,2101,469,1576,525,472,269,5.3956447,20.309238,20.023111,24.676004,20.306526,34.99436,65,0.13,56.608696,63.21963,27.364508,9.415858,68.958244,29.90036,1.141396,3522,3820,3260,4087,54.239925,13.741202,32.018875,74.66523,25.334776,76.72132,23.27868,42.426838,25.119041,29.318922,40.447273,1,2,Diamond 3 Division 2,58
2,0,0,0,140,0,292.92172,54.41,1825,507,1195,630,305,242,7.61864,12.896581,21.333117,25.149391,21.471643,32.04585,15,0.12,62.52174,50.07706,41.95293,7.970011,61.619038,34.974663,3.4063005,3295,3068,3487,3993,44.948017,23.407867,31.644114,61.430958,38.56904,68.982,31.017998,25.386549,39.484245,29.078165,33.973568,0,0,Diamond 3 Division 2,58
1,1,0,0,146,0,146.16275,53.86,379,99,325,54,174,0,0.0,33.699703,5.4876285,11.369982,50.476555,32.665833,18,0.27,52.869564,69.97125,26.183062,3.8456933,52.67761,45.717022,1.6053672,3110,2861,3555,3366,48.939735,17.131903,33.928356,65.92189,34.07811,72.10375,27.89625,31.81643,34.837383,34.38745,41.329224,0,0,Bronze 1 Division 3,3
0,0,0,0,52,0,176.83759,18.05,411,272,266,145,33,97,14.743636,6.683399,57.024704,27.26101,0.0,15.714286,0,0.0,49.565216,72.08222,21.047445,6.8703365,80.83205,18.534422,0.63353515,3075,2303,3389,3351,61.509224,16.957624,21.533155,74.03914,25.960861,52.287766,47.712234,45.392616,33.560417,27.393332,40.516315,1,3,Bronze 1 Division 1,1
3,1,1,0,327,0,301.83032,54.25,1715,590,1260,455,454,338,4.8838434,12.876921,18.46122,26.454462,28.540943,26.543375,24,0.23,55.434784,67.00674,25.377728,7.615536,64.14017,32.144936,3.7148957,2099,2169,1982,3010,40.2983,27.689835,32.011868,58.29336,41.70663,63.03402,36.965984,19.330048,47.635803,46.433178,22.673943,2,0,Gold 3 Division 4,36
3,1,0,2,350,0,219.49524,57.87,948,207,527,421,177,80,1.3351855,6.243729,21.803299,20.811523,28.096344,29.288836,15,0.21,53.47826,65.106476,31.19639,3.697131,67.28039,31.225967,1.4936409,2676,2236,3040,2856,46.565365,27.79503,25.639603,59.930496,40.069504,77.77737,22.222633,35.810757,31.373003,29.559309,36.505363,0,0,Platinum 1 Division 4,40
1,0,1,0,134,0,303.59027,47.32,1725,334,1228,497,384,221,10.506864,11.724157,35.35371,25.438673,11.637616,27.569998,30,0.19,57.52174,62.88234,28.09779,9.019871,66.48526,33.14635,0.3683858,2953,2852,3060,2960,52.22706,13.713999,34.05894,73.181145,26.818853,74.00647,25.993525,38.161446,25.577847,28.012436,36.958817,0,1,Gold 3 Division 4,36
1,1,1,2,406,1,197.13927,50.84,1098,345,538,560,270,112,8.142319,9.859956,23.567282,28.473875,23.116032,24.842817,18,0.28,56.04348,65.87238,29.350494,4.777125,69.99401,28.647661,1.3583313,2176,2302,2037,3033,40.12043,28.93956,30.940016,58.104565,41.895443,67.89852,32.10148,22.053982,41.983364,41.205338,22.92178,1,0,Silver 2 Division 2,18
1,1,0,1,294,0,282.06357,59.6,1571,382,1162,409,670,227,2.2323298,25.264828,20.720438,21.554342,13.612126,44.113087,11,0.5,56.869564,60.812157,34.491116,4.696723,62.095413,37.1717,0.73288274,2903,2862,2943,3196,48.9278,20.500172,30.572033,64.79411,35.205887,74.384056,25.615946,38.00347,33.844036,28.69711,39.35005,0,0,Silver 2 Division 2,18
1,1,0,0,156,0,343.8267,49.78,1915,382,1635,280,374,678,11.775091,26.934587,30.06366,22.278011,22.251112,25.407215,14,0.32,54.217392,63.75189,28.711855,7.536257,70.32795,27.988148,1.6839046,3202,3132,3310,3368,54.910675,14.437131,30.652193,71.80671,28.193293,73.903755,26.096247,46.860977,27.021366,31.53989,44.407204,3,0,Silver 2 Division 2,18
0,0,1,0,150,0,292.06204,53.9,1698,426,1110,588,514,239,7.9494314,35.64487,22.359604,14.874773,31.1729,31.592718,12,0.52,62.47826,52.49789,35.214706,12.287397,62.934685,33.009624,4.055685,2682,2736,2616,2962,42.762917,28.687305,28.549776,57.402676,42.59732,67.734146,32.26585,32.308002,36.06341,32.996017,35.17473,1,1,Gold 2 Division 2,30
2,0,1,1,160,0,214.22185,40.6,1198,340,884,314,124,437,10.69023,18.748882,43.69419,21.114676,18.467796,16.723333,1,0.5,50.565216,72.258,23.998978,3.743012,70.34451,28.287643,1.3678416,2755,2760,2782,2977,49.53459,18.326805,32.1386,65.60531,34.394688,74.46579,25.534208,39.369377,29.534481,31.739882,33.975082,0,0,Gold 2 Division 3,31
2,1,0,0,154,0,417.3571,53.23,2334,386,1996,338,418,411,16.391487,21.982475,24.970509,24.984894,18.68976,31.354834,5,0.12,67.434784,42.281136,41.383232,16.335636,53.90561,45.156708,0.9376865,2963,2821,3092,3230,48.452816,21.220127,30.327051,62.86583,37.13417,73.213425,26.786577,30.249746,42.290035,31.9485,40.7701,0,0,Gold 2 Division 3,31
8,2,2,1,598,1,378.97064,46.12,2058,614,1437,621,239,282,9.280913,9.532578,31.273956,24.25431,23.909916,20.561811,30,0.13,63.695652,49.68304,35.44345,14.873512,50.931602,44.080097,4.9882994,2867,2753,3060,3519,45.644127,23.353771,31.002104,61.70093,38.29907,74.880775,25.119228,32.99267,35.233097,31.458124,34.496517,3,0,Grand Champion 1 Division 1,73
2,1,1,0,220,0,453.73355,47.5,2464,448,1704,760,201,333,12.844122,6.9698925,33.79296,29.194712,17.987968,19.02436,48,0.14,67.347824,43.331852,44.703094,11.965054,61.2694,34.924774,3.8058288,2462,2791,2162,3471,43.696133,21.809566,34.4943,63.03569,36.964314,73.16452,26.835482,21.698431,42.81374,43.366173,21.913269,1,0,Grand Champion 1 Division 1,73
1,0,0,0,154,0,281.5579,60.79,1529,209,1055,474,470,221,6.2179666,23.806894,15.519607,16.559778,20.621548,47.29907,56,0.12,59.086956,63.946934,27.836575,8.216494,64.97513,31.653852,3.3710237,3331,3387,3344,3522,57.017513,15.072209,27.91027,72.40766,27.592342,83.220764,16.779232,46.005585,21.330143,24.460608,44.870026,0,2,Grand Champion 1 Division 1,73
0,0,0,0,98,0,301.5347,49.82,1729,357,1336,393,484,481,27.607254,18.183931,45.951866,13.437096,9.788155,30.822887,10,0.44,51.652172,70.421486,22.379557,7.1989603,77.07008,22.368492,0.56142485,2183,2027,2214,2505,54.925602,18.903147,26.171247,66.58001,33.419987,67.3046,32.695393,41.942795,32.438087,44.587833,34.61807,0,0,Silver 3 Division 2,22
0,0,0,0,70,0,105.68538,35.64,606,189,270,336,139,285,30.641785,7.490408,45.985165,18.353975,9.657153,26.00371,6,1.14,47.173912,78.506256,17.857538,3.636213,74.65158,22.359251,2.9891603,2323,2216,2376,2483,49.600437,16.228397,34.171158,65.729294,34.270702,64.708,35.292004,43.105453,34.18207,29.386118,44.645973,0,0,Silver 3 Division 2,22
0,0,3,0,291,0,398.71442,49.43,2295,365,1592,703,116,160,8.518647,7.1230025,36.6234,25.401775,13.505843,24.46898,77,0.1,59.782608,58.90374,30.648705,10.447559,57.58512,40.029278,2.3855996,3032,3195,2968,3327,61.57391,13.554175,24.871912,74.08099,25.918997,64.683235,35.31676,30.547836,36.918,29.186937,36.946957,1,0,Platinum 3 Division 2,46
0,0,2,0,278,0,318.27658,49.83,1832,250,1277,555,335,261,9.995368,17.61061,34.431454,20.449764,13.097006,32.02178,3,0.24,59.913044,57.208523,34.50112,8.2903595,66.47702,31.984306,1.5386772,2926,3294,2733,3286,64.937355,13.540177,21.522463,77.25145,22.748552,65.70628,34.293724,31.648136,33.443363,32.806347,34.920086,2,4,Platinum 3 Division 2,46
0,0,2,0,205,0,238.01251,41.49,1370,63,927,443,184,127,20.213692,11.017489,44.43443,17.615585,11.360861,26.589125,22,0.23,57.434784,59.978287,34.06975,5.9519606,60.013573,36.903244,3.0831864,2491,2347,2570,3230,69.94979,9.073144,20.977066,83.09947,16.90053,73.7495,26.250507,41.811443,29.157982,37.699795,31.44545,0,0,Platinum 3 Division 2,46
1,0,1,1,238,0,344.36014,55.95,1846,376,1143,703,403,296,6.093769,16.142271,19.760818,17.78223,21.86463,40.592327,44,0.11,62.826088,51.80591,38.70623,9.487869,74.77158,23.679144,1.5492743,3639,3675,3609,4422,39.225693,23.015339,37.75897,58.20754,41.792458,72.850334,27.149666,39.329685,28.447952,22.975996,43.775646,1,1,Champion 1 Division 3,63
1,2,0,0,368,0,328.11786,58.53,2513,818,1578,935,672,369,8.023416,16.69967,20.792547,19.42352,22.102936,37.680996,121,0.13,62.869564,51.21704,39.14153,9.641426,64.997574,33.011326,1.991099,3104,3078,3177,3649,46.471207,18.734444,34.794346,65.848976,34.151024,72.32019,27.679815,30.705288,36.885513,31.466936,39.583923,1,1,Platinum 3 Division 2,46
1,0,1,1,283,0,243.50967,52.2,1865,236,1341,524,268,188,4.735273,18.003178,18.407421,25.920927,19.091475,36.580185,42,0.21,57.95652,59.96002,34.873737,5.166246,67.93561,31.468855,0.59553874,2817,2979,2599,3336,49.610687,19.989477,30.399834,65.77441,34.22559,72.57423,27.425768,27.636934,32.315628,38.495853,22.827671,0,0,Platinum 3 Division 2,46
1,0,1,0,181,0,223.01047,54.53,1708,361,1109,599,413,212,5.8081083,16.651794,17.80568,18.907085,26.342129,36.94511,16,0.41,54.739132,66.0347,29.557768,4.407533,65.92679,31.760475,2.312738,3191,3441,2915,3542,54.855164,15.535666,29.609175,71.50656,28.49344,75.41261,24.58739,41.93415,30.33534,29.965399,37.712444,0,1,Platinum 3 Division 2,46
2,1,2,0,326,0,334.38956,60.17,1794,172,1272,522,657,121,10.031066,14.712644,23.062359,12.167489,30.421825,34.348324,46,0.16,62.217392,52.51408,38.154736,9.331175,65.05948,30.667343,4.273171,3226,2893,3474,3803,62.91502,9.975429,27.109552,76.44133,23.558674,74.27484,25.725159,39.70177,30.413172,34.63809,36.439888,0,0,Diamond 3 Division 3,59
2,0,1,0,200,0,311.83597,52.48,1673,362,1199,474,208,105,6.756757,11.0841875,22.471767,27.69558,20.80453,29.02812,39,0.16,58.608696,57.778454,37.41123,4.8103185,61.740158,32.806286,5.453552,2940,2772,3063,3805,56.101482,14.888774,29.00974,74.813354,25.186646,71.18058,28.819424,38.39702,32.121777,33.115875,31.251942,1,0,Diamond 3 Division 3,59
2,0,0,0,112,0,257.03635,62.41,1379,294,891,488,668,164,4.423734,21.637156,22.146475,19.697918,12.740009,45.4156,15,0.14,61.130436,56.909065,38.078526,5.012402,67.20915,31.118036,1.6728176,3186,3250,3149,3764,56.745716,16.256275,26.998003,71.80411,28.1959,65.1219,34.87809,27.058094,38.925133,33.457596,37.89997,0,1,Diamond 3 Division 3,59
0,0,0,2,108,0,111.59686,16.19,719,413,288,431,11,218,37.320538,3.5724447,76.079124,14.329983,0.0,9.590884,0,0.0,51.608696,78.17942,19.954344,1.8662336,84.324104,15.541749,0.13414289,3010,2907,3131,3279,35.900875,26.080204,38.01892,50.87191,49.128094,69.1189,30.881105,36.19008,35.827923,21.18633,44.752567,0,0,Bronze 1 Division 1,1
